"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"272759023760191488","","58168949","","","2012-11-25 17:49:53 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@dpasaric Sla?emo se, a jesi li znao da se broj dr?. du?nosnika koji imaju pravo koristiti slu?beni (cont) http://t.co/L3SEw4c9","http://tl.gd/k4picf"
"272753299197939713","","58168949","","","2012-11-25 17:27:08 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@dpasaric Ukoliko govori? o automobilima #MUP, citiramo premijera: ""150.000 kuna je cijena servisa jednog (cont) http://t.co/QEwTsFHy","http://tl.gd/k4pdgb"
"272750515648073728","","","","","2012-11-25 17:16:05 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[VIDEO] Tourism Minister for @CNBC: ""#Croatian #tourism will get a boost next year when the country enters the #EU"" http://t.co/34zX4Wgz","http://ow.ly/fyw19"
"272750340347150336","","","","","2012-11-25 17:15:23 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[STIPENDIJE] #Mzos je raspisalo natje?aj za dr?avne stipendije redovitim studentima za 2013.: http://t.co/AnKVxb2e #obrazovanje","http://ow.ly/fyhfD"
"272747541630697472","272714805603885056","22693731","","","2012-11-25 17:04:15 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@markopadovan Prijedlog Zakona o #porezNN bit ?e dostupan po zavr?etku izrade. Prezentacija je samo uvod, bit ?e i #javnarasprava."
"272702475725856768","","","","","2012-11-25 14:05:11 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[PITAJ MINISTRA] Lini? odgovorio na pitanja s dru?tvenih mre?a: Hvala svima na sudjelovanju! YT: http://t.co/Grct56JE #porezNN #politikahr","http://ow.ly/fyftX"
"272686290460352514","","","","","2012-11-25 13:00:52 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[VIDEO] PM Milanovi? for @CNBC: ""We are working to change long history of corruption."" http://t.co/r0Gn9QPK #politikahr","http://ow.ly/fyftm"
"272672258173063168","","","","","2012-11-25 12:05:07 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[Uklju?ite se] #javnarasprava o kriterijima za izbor kandidata pri upisu u srednje ?kole http://t.co/BL38k8t4 #mzos Pls RT","http://ow.ly/fyfxA"
"272671739689988098","272667708703776768","26972992","","","2012-11-25 12:03:03 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@tonidjugum Nije odgovor tako jednostavan, mo?da na http://t.co/juyGIXtY na?e? ono ?to te zanima. :)","http://ow.ly/fyj4F"
"272657166828195841","","","","","2012-11-25 11:05:08 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","#MINGO vas poziva na seminari o liberalizaciji tr?i?ta roba i usluga u Sisku 28.11. Seminari su besplatni. Vi?e na: http://t.co/i6aXOLq2","http://ow.ly/fyfEV"
"272648412959236096","","","","","2012-11-25 10:30:21 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Propustili ste predstavljanje #porezNN? Priop?enje, prezentacija i video dostupni su na: http://t.co/bWKr8EQH #politikahr","http://ow.ly/fyfIB"
"272638006819692544","272626409707540480","26972992","","","2012-11-25 09:49:00 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@tonidjugum Porez na motocikle pla?a se u postotku od porezne osnovice na temelju cijene motornog vozila ovisno o kapacitetu motora u cm3"
"272633862134300672","","41040125","","","2012-11-25 09:32:32 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@oseloth ""Bogatim mi ne progla?avamo samo onoga tko ima visoku pla?u, nego i onoga tko ima puno imovine i (cont) http://t.co/rO4BTZ88","http://tl.gd/k4jmf9"
"272631564167426048","272619635818500098","105580379","","","2012-11-25 09:23:24 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@mag_galerija Smanjeni su doprinosi na pla?e, ukidaju se nameti privredi... Jedan od ciljeva je smanjiti cijenu rada."
"272630555235999744","","","","","2012-11-25 09:19:24 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[Intervju] Ministar Slavko Lini? za @novilisthr: ""Cilj nam je ukinuti prirez do kraja mandata."" http://t.co/a8LzsBPr #porezNN #politikahr","http://ow.ly/fyeEI"
"272427935976284160","272427332776628224","53610845","","","2012-11-24 19:54:16 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@gaspic Nacrt prijedloga mo?e? na?i na: http://t.co/K7AoJWXX kao i obrazac za sudjelovanje.","http://ow.ly/fxTIo"
"272425977299226624","","","","","2012-11-24 19:46:29 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[VIDEO] PM Milanovi? for @CNBC: ""We are working to change long history of corruption."" http://t.co/cRIzErK3 #politikahr","http://ow.ly/fxToZ"
"272420323431948288","272419860506611712","94385438","","","2012-11-24 19:24:01 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@antonijabusic Samo sakralni objekti u kojima gra?ani iskazuju svoju vjeru oslobo?eni su poreza na imovinu, ostali nisu."
"272417960637915136","272416819774644224","296240527","","","2012-11-24 19:14:37 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@dkolmani Smanjenje cijene rada jedan je od glavnih ciljeva #porezNN rekao je ministar Lini?. Pogledaj prezentaciju na: http://t.co/EYWNY1k5","http://ow.ly/fxRTk"
"272417404255084544","272416196039684096","14216243","","","2012-11-24 19:12:25 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@ivanavie Sla?emo se, evo na http://t.co/IqQAwibZ mo?e? na?i tekst koji bi mogao biti korisniji. :)","http://ow.ly/fxRMK"
"272414942433529856","","","","","2012-11-24 19:02:38 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[PITAJ MINISTRA] Lini? odgovorio na pitanja s dru?tvenih mre?a: Hvala svima na sudjelovanju! YT: http://t.co/FJtFg3b7 #porezNN #politikahr","http://ow.ly/fxRnu"
"272410045143203842","272350630847320064","504731178","","","2012-11-24 18:43:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@jugovicmarko Radi se na tome, npr. donesen je Zakon o poticanju Investicija i investicijskom okru?enju, smanjuju se nameti za privredu..."
"272409583899774976","272378717446209537","105580379","","","2012-11-24 18:41:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@mag_galerija Nedavno je stupio na snagu Zakon koji omogu?uje osnivanje #jdoo, tzv. ""tvrtki za 10 kuna"", vi?e o tome na http://t.co/7ToccSKS","http://ow.ly/fxQad"
"272408832645398528","272405905151254528","933017455","","","2012-11-24 18:38:21 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@monanmiss ""Imamo 4 mjeseca da svi saznaju o ?emu se radi i za?to bi netko bio protiv"", rekao je ministar Lini?."
"272405923941736451","272397669534666753","33235022","","","2012-11-24 18:26:47 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@_matija_ Hrvatski sabor ju?er je donio Zakon o fiskalizaciji u prometu gotovinom."
"272397157162684416","","","","","2012-11-24 17:51:57 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Lini?: ""Znam da reforme nisu dobrodo?le. Svi govore o tome, ali ne vole se mijenjati. Trebamo ozbiljno pristupiti promjenama."" #porezNN"
"272396018463674368","","","","","2012-11-24 17:47:26 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","""Bilo je sugestija koje smo prihvatili. Upozoravali su nas da #porezNN ne smije biti ve?i od komunalne naknade"" - ministar Lini? #politikahr"
"272395050833551360","","","","","2012-11-24 17:43:35 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Ministar Lini? za @RTLDanas: ""Ulo?ili smo ?est mjeseci ozbiljnog rada, na redu je javna rasprava. Svi ?emo se upoznati s #porezNN."""
"272390551318429698","","","","","2012-11-24 17:25:42 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Ministar Slavko Lini? ubrzo gostuje u @RTLDanas, a govorit ?e #porezNN. Pogledajte ukoliko imate vremena. #politikahr"
"272384601685639169","","890859703","","","2012-11-24 17:02:04 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@josipyoza Proslijedili smo tvoje pitanje u Ministarstvo #financije, evo odgovora: Sukladno dogovoru s Europskom (cont) http://t.co/Lc1DVB09","http://tl.gd/k4cq15"
"272381416791220225","","94385438","","","2012-11-24 16:49:25 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@AntonijaBusic Evo odgovora ministra Lini?a o #porezNN i Crkvi: http://t.co/saNq0icU Po?inje na 20:47 :)","http://ow.ly/fxKRX"
"272379788755345408","","22783570","","","2012-11-24 16:42:56 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@princessmaja Ministar Lini? odgovorio je na tvoje pitanje u vezi #porezNN o drugoj, tj. tre?oj nekretnini: http://t.co/mPptLnUN (18:15)","http://ow.ly/fxKsz"
"272369916164833280","","33876997","","","2012-11-24 16:03:43 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@ce60 Bok, u vezi pitanja o #porezNN, ministar je da odgovor i mo?e? ga pogledati na: http://t.co/VBG9Dogx (25:51) :)","http://ow.ly/fxIdT"
"272369612451110912","","28305323","","","2012-11-24 16:02:30 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@nmotika Evo, ministar Lini? odgovorio je na pitanje u vezi poljoprivrednog zemlji?ta i #porezNN: http://t.co/lFmp81Da Po?inje na 22:08 :)","http://ow.ly/fxI8t"
"272369152847646722","","393276331","","","2012-11-24 16:00:41 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@Friedrich69 Da ne zaboravimo kako su tvoja pitanja jo? na 13:24 i 18:15 :) Video na: http://t.co/yoe3KtqP","http://ow.ly/fxI4H"
"272368868469661696","","393679983","","","2012-11-24 15:59:33 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@vidonism Bok, ministar Lini? odgovorio je na tvoje pitanje o #porezNN, pogledaj ga na 22:08  http://t.co/vxKcK2N3","http://ow.ly/fxHYA"
"272368514835292161","","","","","2012-11-24 15:58:08 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Snimka ministrovih odgovora #porezNN: http://t.co/zsHvB3Re MT @novilisthr Lini?: Nisam zadovoljan, precijenili smo se http://t.co/FZAGFO0O","http://ow.ly/fxHga","http://bit.ly/TUYx7p"
"272368391480819712","","306120507","","","2012-11-24 15:57:39 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@antun_m Ministar Lini? dao je odgovor na tvoje pitanje o #porezNN, po?inje na 21:03 http://t.co/1La5vp7m :)","http://ow.ly/fxHPK"
"272368027373297664","","19501747","","","2012-11-24 15:56:12 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@Mean25 Evo odgovora ministra Lini?a o #porezNN i Crkvi: http://t.co/RSZuFJ8L Po?inje na 20:47 :)","http://ow.ly/fxHJS"
"272367563453902848","","55824044","","","2012-11-24 15:54:22 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@vorka Bok, ministar je odgovorio na tvoje pitanje o #porezNN. Na?i ?e? ga na 20:23 :) http://t.co/7R4k06TN","http://ow.ly/fxHA8"
"272366401182904322","","36921920","","","2012-11-24 15:49:45 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@tvuger Ministar je odgovorio na tvoje pitanje o #porezNN, po?inje na: 15:41 http://t.co/em6ZQoUD :)","http://ow.ly/fxHg2"
"272365728508825600","","264961814","","","2012-11-24 15:47:04 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@anominan Evo odgovora na tvoje pitanje o #porezNN: http://t.co/SzhmN2rT Ministrov odgovor je  na 12:51 :)","http://ow.ly/fxH22"
"272365086310555648","","21810420","","","2012-11-24 15:44:31 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@Panonski Bok, ministar Lini? odgovorio je na pitanje o #porezNN: http://t.co/lc7xQ5N6 Odgovor je na 12:30 :)","http://ow.ly/fxGPV"
"272364743287775232","","","272363825053982720","74480484","2012-11-24 15:43:09 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @SDPHrvatske: [AUDIO] Opa?i?: ""Iznena?eni smo istupima. Prigovora nije bilo dok se u Vladi raspravljalo o #porezNN."" http://t.co/WQHc ..."
"272364511216939008","","14264295","","","2012-11-24 15:42:14 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@barbaraslade Ministar je odgovorio na tvoje pitanje o #porezNN: http://t.co/leUQVvEO Tvoje je pitanje na 8:33 :)","http://ow.ly/fxGFQ"
"272363861074653184","","474873203","","","2012-11-24 15:39:39 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@KapitalacTwitt Ministar Lini? odgovorio je na tvoja pitanja. Prvi je odgovor ve? na 6:25 i 7:36 te 8:48 :) http://t.co/4j03a376","http://ow.ly/fxGAa"
"272362626225422337","","442067302","","","2012-11-24 15:34:45 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@kucilooro @Friedrich69 Evo odgovora ministra Lini?a o #porezNN http://t.co/fAmTrGfD Va?a su pitanja na 5:40 :)","http://ow.ly/fxGjG"
"272360259664891904","","","","","2012-11-24 15:25:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Video odgovori: http://t.co/9A6PNxB4 MT @tportal Lini?: 'Moramo priznati da smo precijenili svoje mogu?nosti!' http://t.co/iY7M2IET #poreznn","http://ow.ly/fxFL0","http://ow.ly/fxFrV"
"272347517058961408","","","","","2012-11-24 14:34:42 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[PITAJ MINISTRA] Lini? odgovorio na pitanja s dru?tvenih mre?a: Hvala svima na sudjelovanju! YT: http://t.co/bGqq1sk7 #porezNN #politikahr","http://ow.ly/fxD8i"
"272322481317109761","","","","","2012-11-24 12:55:13 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","MT @JadrankaGUY: [Video] Reportaza iz Pariza o nasem Apoxyomenosu u @MuseeLouvre http://t.co/I9l0GHS6","http://bit.ly/RZqeyq"
"272312435199852544","","","","","2012-11-24 12:15:18 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Milanovi? je iznio zahtjev o dodatnoj godini za ugovaranje #EUfondovi - @euHvR ju?er je taj zahtjev odobrio! http://t.co/MCpOGqTs","http://ow.ly/fwwZ4"
"272304865345171456","","","","","2012-11-24 11:45:13 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","#savjetovanje o planu financiranja projekata i programa udruga iz dr?avnog #proracun http://t.co/m4Smlh2Y #civilnodrustvo","http://ow.ly/fxu6b"
"272296074503397377","272100857976332290","269438215","","","2012-11-24 11:10:17 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@zoranherak Seems like a good idea to us! :)"
"272291014927065089","","","","","2012-11-24 10:50:11 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[VIDEO] PM Milanovi? for @CNBC: ""We are working to change long history of corruption."" http://t.co/ikeGAOhl #politikahr","http://ow.ly/fwQ8S"
"272290324603346944","272257568548724736","900330211","","","2012-11-24 10:47:26 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@studioxxl1 Kada budemo imali konkretne brojke predstavit ?emo ih http://t.co/HvlI125P","http://ow.ly/fxuSh"
"272289048368914432","272096726855340032","966864746","","","2012-11-24 10:42:22 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@angelusmorbus  We have to agree with you on that.  :)"
"272288301854105602","272082297086423041","400805044","","","2012-11-24 10:39:24 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@leoneintegra Proslijedili smo pismo, o?ekujemo odgovor od ministarstva /cc@malimujo"
"272282632551804928","","","","","2012-11-24 10:16:53 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[Uklju?ite se] #javnarasprava o kriterijima za izbor kandidata pri upisu u srednje ?kole http://t.co/4lyJmbcX #mzos Pls RT","http://ow.ly/fxtxx"
"272064152409886720","272063396348829696","474873203","","","2012-11-23 19:48:43 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@kapitalactwitt Podaci Ministarstva #financije (slide 6) govore sasvim suprotno. Hvala ti na komentaru. http://t.co/7Svnm8B4","http://ow.ly/fwXbh"
"272062506569179138","272058998814035968","474873203","","","2012-11-23 19:42:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@kapitalactwitt Dosada?nji porezi napla?ivali su se bez obzira na vrijednost i bez na?ela pravednosti. To vi?e ne?e biti tako uz #porezNN."
"272061618689540096","272003853690482690","487822600","","","2012-11-23 19:38:39 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@andrijvarhola Iz Ministarstva #branitelji javljaju kako je razlog to ?to postoji vi?e branitelja s istim imenom i prezimenom."
"272061359561244673","272059820981506048","247664198","","","2012-11-23 19:37:37 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@al_cr0 Nema problema, javi se ukoliko bude? imao jo? pitanja :) #jdoo"
"272061224747937792","","","","","2012-11-23 19:37:05 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","#Twittermania i u RH :) RT @euHvR Nice video on #Twittermania MT @EUCouncilPress Why everyone is tweeting during #euco http://t.co/hb1i40EN","http://youtu.be/Ei48KklSIRI"
"272058012435365888","271972355478286336","474873203","","","2012-11-23 19:24:19 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@kapitalactwitt Ponavljamo: ukinuta 2 poreza zamjenjuje pravedniji #porezNN: ve?a vrijednost nekretnine - ve?i porez. Ubrzo snimka."
"272057481939783680","271990058603651072","900330211","","","2012-11-23 19:22:12 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@studioxxl1 To i jest cilj, jer trenutni porezni sustav nije stimulativan za #investicije i poticaje. Vidi: http://t.co/9NB6jHqc","http://ow.ly/fwUSR"
"272057008956510208","272031632045785088","385994906","","","2012-11-23 19:20:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@padrebuozzi Ne, dosada?nji porezi napla?ivali su se bez obzira na vrijednost i bez na?ela pravednosti. Vidi: http://t.co/Juwh93nT #porezNN","http://ow.ly/fwUF3"
"272055411128016897","272006906439168000","609274947","","","2012-11-23 19:13:59 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@ilija_petric Ukinuta su dva poreza, koja zamjenjuje pravedniji #porezNN: ukoliko je nekretnina ve?e vrijednosti, bit ?e vi?e oporezivana."
"272055075520774144","272021103663276033","56195043","","","2012-11-23 19:12:39 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@rslovenc Tako je. Ju?era?nja prezentacija #porezNN i odgovori na pitanja novinara samo prethode izradi Prijedloga, kao i javnoj raspravi."
"272054271430770690","272051363301715968","56055100","","","2012-11-23 19:09:27 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@malimujo Jesi li pro?itao prezentaciju, pogledao ju?era?nju snimku i postavio pitanja ministru Lini?u? Vi?e ?e pla?ati samo bogati."
"272053371479920640","","","","","2012-11-23 19:05:52 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Sve?ano predstavljanje Apoksiomena / Zlatar: ""Djelo koje poti?e na razmi?ljanje o fascinantnoj stranici na?e povijesti? http://t.co/QbidzZ2b","http://ow.ly/fwSBh"
"272045031433584640","","","","","2012-11-23 18:32:44 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[VIDEO] PM Milanovi? for @CNBC: ""We are working to change long history of corruption."" http://t.co/ikeGAOhl #politikahr","http://ow.ly/fwQ8S"
"272039631900536832","","","","","2012-11-23 18:11:17 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[YT] Snimka pitanja novinara i ministrovih odgovora o #porezNN: http://t.co/e4txaK3b  Odgovori na va?a pitanja su u pripremi. Hvala svima!","http://ow.ly/fwO4W"
"272036393038016512","","","","","2012-11-23 17:58:24 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @jadrankaguy: [Video] Reportaza iz Pariza o nasem Apoxyomenosu.u Louvreu. http://t.co/I9l0GHS6 cc @VladaRH","http://bit.ly/RZqeyq"
"272036066003935233","272032384898191361","631011920","","","2012-11-23 17:57:06 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@lijenihinko @lazni_branitelj Pripremamo snimku s odgovorima ministra Lini?a, pa vjerujemo da ne?e biti vi?e nejasno?a oko #PorezNN."
"272021388766887936","271974105698422785","28965988","","","2012-11-23 16:58:47 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@_lovro Nije bilo live, ali sad montiramo i javit ?emo ?im bude snimka online:) #porezNN"
"272021050651447296","271985407997116416","53610845","","","2012-11-23 16:57:27 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@gaspic Jesi li se uklju?io u #javnarasprava na koju je pozvao #mzos? http://t.co/i1h4SUJc","http://ow.ly/fwHhK"
"272020673554173952","272009833656487936","56195043","","","2012-11-23 16:55:57 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@rslovenc Nacrt prijedloga Zakona o #porezNN bit ?e dostupan po zavr?etku izrade. Prezentacija je samo uvod, bit ?e i #javnarasprava."
"272019763742523392","","","","","2012-11-23 16:52:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[AUDIO] ZM iz #Bruxelles: Izvanredni summit @EUCouncilPress posve?en vi?egodi?njem prora?unu zavr?io bez dogovora http://t.co/ZeTGJp3L #euco","http://ow.ly/fwGmq"
"272003316337217536","","","","","2012-11-23 15:46:58 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","#win RT @EUCouncilPress: This is why everyone is tweeting during EU summits: http://t.co/hb1i40EN #euco","http://youtu.be/Ei48KklSIRI"
"271997854833319936","","","","","2012-11-23 15:25:16 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[Dobre vijesti] ZM je ju?er iznio zahtjev o dodatnih godinu dana za ugovaranje #EUfondovi,a @euHvr je danas to odobrio! http://t.co/MCpOGqTs","http://ow.ly/fwwZ4"
"271989051723243522","271925971412725760","247664198","","","2012-11-23 14:50:17 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@al_cr0 Upit, molimo, po?alji na Pitanja@pravosudje.hr http://t.co/6iiUpJIm","http://ow.ly/fwtjv"
"271987748422959104","","","","","2012-11-23 14:45:07 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @jadrankaguy: Croatian #Embassy in #London now on Facebook! http://t.co/Tjdq3zpD #Croatia #UK cc @VladaRH","http://on.fb.me/TjaSqx"
"271970702536613888","","","","","2012-11-23 13:37:23 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Lini?: ""Onaj tko ima 3, 4 ili 5 nekretnina treba dati vi?e za zdravstvo RH nego radnik s pla?om 3000kn"" http://t.co/t4aaAB1O #porezNN","http://ow.ly/i/1a1f5"
"271966085228666880","","","","","2012-11-23 13:19:02 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Sino? i jutros postavili ste pitanje o #porezNN? Ministar Lini? upravo odgovara na njih! http://t.co/Vz2ZOv4T #politikahr","http://ow.ly/i/1a0Zl"
"271952456387276800","271937583418839040","19726292","","","2012-11-23 12:24:52 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@rain_wind_storm @justgovedo Hvala na komentarima. Vjerujemo da vas prate i s @VladaCG"
"271952077633253376","271928926211805184","138691441","","","2012-11-23 12:23:22 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@jklicinovic Ne. Jer vjerujemo da ?e? dobiti precizniji odgovor od onog u 140 znakova. Hvala ti"
"271937386626297857","271926795627024385","19726292","","","2012-11-23 11:24:59 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@rain_wind_storm Od srca hvala! :)"
"271936980949016577","","","","","2012-11-23 11:23:23 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Apoksiomen prona?en pokraj Lo?inja predstavljen svjetskoj javnosti u @MuseeLouvre http://t.co/Hz7WtR7J Vi?e: http://t.co/Z33yZ5x1","http://ow.ly/i/19ZEb","http://ow.ly/fwac7"
"271923629736984577","271909941923696640","138691441","","","2012-11-23 10:30:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@jklicinovic Molimo, zahtjev po?alji direktno u resorno ministarstvo. Hvala ti! http://t.co/OIVqVBgT","http://ow.ly/fw6mR"
"271923351486869504","271900965530124288","442067302","","","2012-11-23 10:29:13 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@kucilooro ?im dobijemo odgovor - ?aljemo."
"271900342017478656","271898176666079232","311077078","","","2012-11-23 08:57:47 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@zeljo_vrgorac Neprimjereno pona?anje slu?benika prijavi na besplatan broj 0800 0304."
"271899409812443137","","","","","2012-11-23 08:54:05 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Zgb, Ekonomski fakultet, 15h -  @drMrsic sudjeluje u panelu ?Budu?nost mladih na tr?i?tu rada"" http://t.co/TIdq5IB7 /@estudent_hr","http://ow.ly/fvZRd"
"271896449061625858","","","","","2012-11-23 08:42:19 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Hvala svima na interesu oko #porezNN, bit ?e nam zadovoljstvo prikupiti odgovore ministra Lini?a."
"271706836544155648","271697945085227008","933082562","","","2012-11-22 20:08:52 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@daliborloncaric Oporezuje se ""prva nekretnina"" s poreznom olak?icom od 88 do 95% te se ukida komunalna naknada. Ima? pitanje za ministra?"
"271706320275636224","271705723854024706","109824441","","","2012-11-22 20:06:49 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@carmensite Jo? nije, ali otvoreni smo za sugestije. :)"
